createdAt,air_humidity_percent,soil_humidity_percent,celcius_grade_temperature,precipitation_detected,nitrogen_mg_kg,phosphorus_mg_kg,potassium_mg_kg,altitude_masl,deviceHubId
2026-02-17T10:57:41.853Z,85.25030525030525,53.7973137973138,19.985347985347985,0,33.8,11.9,160.9,1450,hub_milagro_01
2026-02-17T10:59:45.509Z,85.39682539682539,53.7973137973138,20.073260073260073,0,33.5,12.0,161.8,1450,hub_milagro_01
2026-02-17T11:01:48.694Z,85.49450549450549,53.724053724053725,20.102564102564102,0,33.6,11.9,162.0,1450,hub_milagro_01
2026-02-17T11:03:49.772Z,85.59218559218559,53.7973137973138,20.16117216117216,0,34.4,12.1,162.9,1450,hub_milagro_01
2026-02-17T11:05:48.677Z,85.76312576312576,53.772893772893774,20.307692307692307,0,34.5,12.0,163.1,1450,hub_milagro_01
2026-02-17T11:07:48.475Z,85.8119658119658,53.772893772893774,20.366300366300365,0,33.7,12.0,162.7,1450,hub_milagro_01
2026-02-17T11:09:50.537Z,85.88522588522588,53.675213675213676,20.395604395604394,0,33.9,12.2,163.5,1450,hub_milagro_01
2026-02-17T11:11:51.802Z,85.95848595848597,53.724053724053725,20.454212454212453,0,34.3,12.0,163.3,1450,hub_milagro_01
2026-02-17T11:13:54.221Z,86.17826617826618,53.6996336996337,20.6007326007326,0,34.6,12.0,164.3,1450,hub_milagro_01
2026-02-17T11:15:54.800Z,86.17826617826618,53.65079365079365,20.57142857142857,0,33.3,12.1,164.0,1450,hub_milagro_01
2026-02-17T11:17:56.518Z,86.32478632478633,53.6996336996337,20.6007326007326,0,34.3,12.1,161.1,1450,hub_milagro_01
2026-02-17T11:20:00.926Z,86.34920634920636,53.65079365079365,20.659340659340657,0,33.7,12.2,164.1,1450,hub_milagro_01
2026-02-17T11:22:02.958Z,86.54456654456655,53.74847374847375,20.835164835164832,0,33.5,12.0,163.4,1450,hub_milagro_01
2026-02-17T11:24:04.436Z,86.64224664224665,53.6996336996337,20.86446886446886,0,33.7,12.0,162.0,1450,hub_milagro_01
2026-02-17T11:26:07.447Z,86.56898656898657,53.65079365079365,20.92307692307692,0,33.8,12.1,162.9,1450,hub_milagro_01
2026-02-17T11:28:06.979Z,86.54456654456655,53.74847374847375,20.92307692307692,0,33.9,12.0,166.1,1450,hub_milagro_01
2026-02-17T11:30:08.996Z,86.52014652014653,53.6996336996337,21.098901098901095,0,33.9,12.2,160.9,1450,hub_milagro_01
2026-02-17T11:32:11.793Z,86.5934065934066,53.724053724053725,21.157509157509153,0,33.3,12.0,161.9,1450,hub_milagro_01
2026-02-17T11:34:10.554Z,86.4957264957265,53.74847374847375,21.157509157509153,0,32.7,12.0,164.8,1450,hub_milagro_01
2026-02-17T11:36:14.843Z,86.52014652014653,53.65079365079365,21.27472527472527,0,33.7,12.1,164.1,1450,hub_milagro_01
2026-02-17T11:38:15.993Z,86.52014652014653,53.6996336996337,21.27472527472527,0,33.4,12.2,163.1,1450,hub_milagro_01
2026-02-17T11:40:16.205Z,86.54456654456655,53.724053724053725,21.391941391941387,0,33.7,12.0,163.0,1450,hub_milagro_01
2026-02-17T11:42:15.420Z,86.52014652014653,53.724053724053725,21.421245421245416,0,33.5,12.0,161.7,1450,hub_milagro_01
2026-02-17T11:44:16.748Z,86.42246642246643,53.74847374847375,21.421245421245416,0,32.7,12.1,163.2,1450,hub_milagro_01
2026-02-17T11:46:18.978Z,86.42246642246643,53.724053724053725,21.567765567765562,0,33.6,12.1,165.3,1450,hub_milagro_01
2026-02-17T11:48:20.317Z,86.42246642246643,53.675213675213676,21.509157509157504,0,33.4,12.1,163.4,1450,hub_milagro_01
2026-02-17T11:50:21.999Z,86.44688644688645,53.724053724053725,21.62637362637362,0,33.2,12.0,163.8,1450,hub_milagro_01
2026-02-17T11:52:25.550Z,86.42246642246643,53.74847374847375,21.59706959706959,0,33.2,12.0,163.2,1450,hub_milagro_01
2026-02-17T11:54:28.721Z,86.34920634920636,53.6996336996337,21.65567765567765,0,32.7,12.1,164.3,1450,hub_milagro_01
2026-02-17T11:56:28.108Z,86.42246642246643,53.6996336996337,21.62637362637362,0,33.3,11.9,161.3,1450,hub_milagro_01
2026-02-17T11:58:32.123Z,86.3980463980464,53.74847374847375,21.714285714285708,0,32.0,12.0,163.0,1450,hub_milagro_01
2026-02-17T12:00:36.796Z,86.32478632478633,53.6996336996337,21.714285714285708,0,32.2,12.0,160.9,1450,hub_milagro_01
2026-02-17T12:02:40.672Z,86.32478632478633,53.724053724053725,21.743589743589737,0,32.7,12.2,163.2,1450,hub_milagro_01
2026-02-17T12:04:43.419Z,86.3003663003663,53.724053724053725,21.802197802197796,0,33.5,12.1,162.5,1450,hub_milagro_01
2026-02-17T12:06:43.855Z,86.32478632478633,53.675213675213676,21.890109890109898,0,33.5,12.2,161.0,1450,hub_milagro_01
2026-02-17T12:08:43.790Z,86.32478632478633,53.724053724053725,21.919413919413927,0,32.7,4.0,162.8,1450,hub_milagro_01
2026-02-17T12:10:46.945Z,86.34920634920636,53.675213675213676,21.978021978021985,0,32.9,12.2,163.4,1450,hub_milagro_01
2026-02-17T12:12:47.177Z,86.25152625152626,53.675213675213676,21.948717948717956,0,32.6,12.2,162.8,1450,hub_milagro_01
2026-02-17T12:14:50.871Z,86.22710622710623,53.62637362637363,21.919413919413927,0,32.9,12.1,164.6,1450,hub_milagro_01
2026-02-17T12:16:54.809Z,86.20268620268621,53.74847374847375,22.036630036630044,0,32.7,12.0,161.6,1450,hub_milagro_01
2026-02-17T12:18:53.337Z,86.27594627594628,53.65079365079365,22.036630036630044,0,32.6,12.0,164.8,1450,hub_milagro_01
2026-02-17T12:20:55.603Z,86.25152625152626,53.62637362637363,22.095238095238102,0,32.8,12.1,162.8,1450,hub_milagro_01
2026-02-17T12:22:59.932Z,86.20268620268621,53.675213675213676,22.12454212454213,0,32.8,12.0,160.7,1450,hub_milagro_01
2026-02-17T12:25:03.037Z,86.15384615384616,53.675213675213676,22.21245421245422,0,32.0,12.1,165.7,1450,hub_milagro_01
2026-02-17T12:27:05.749Z,85.93406593406593,53.65079365079365,22.15384615384616,0,32.9,12.1,162.8,1450,hub_milagro_01
2026-02-17T12:29:07.878Z,85.71428571428571,53.74847374847375,22.18315018315019,0,32.3,12.1,162.9,1450,hub_milagro_01
2026-02-17T12:31:07.079Z,85.42124542124542,53.724053724053725,22.271062271062277,0,32.9,11.9,164.5,1450,hub_milagro_01
2026-02-17T12:33:10.219Z,85.22588522588522,53.724053724053725,22.358974358974365,0,32.1,12.0,162.5,1450,hub_milagro_01
2026-02-17T12:35:13.733Z,84.93284493284493,53.6996336996337,22.358974358974365,0,32.2,12.2,162.4,1450,hub_milagro_01
2026-02-17T12:37:15.721Z,84.73748473748473,53.62637362637363,22.358974358974365,0,32.8,12.0,165.0,1450,hub_milagro_01
2026-02-17T12:39:16.839Z,84.42002442002442,53.65079365079365,22.50549450549451,0,32.1,12.3,164.2,1450,hub_milagro_01
2026-02-17T12:41:15.157Z,84.12698412698413,53.675213675213676,22.53479853479854,0,32.0,12.3,163.5,1450,hub_milagro_01
2026-02-17T12:43:17.765Z,83.98046398046398,53.62637362637363,22.47619047619048,0,31.6,12.1,161.6,1450,hub_milagro_01
2026-02-17T12:45:21.715Z,83.66300366300366,53.724053724053725,22.47619047619048,0,31.5,12.2,163.6,1450,hub_milagro_01
2026-02-17T12:47:22.853Z,83.41880341880342,53.675213675213676,22.622710622710628,0,31.7,12.2,162.4,1450,hub_milagro_01
2026-02-17T12:49:23.876Z,83.22344322344323,53.724053724053725,22.622710622710628,0,32.1,12.1,164.5,1450,hub_milagro_01
2026-02-17T12:51:26.118Z,82.93040293040293,53.62637362637363,22.710622710622715,0,30.9,12.2,165.2,1450,hub_milagro_01
2026-02-17T12:53:31.438Z,82.7106227106227,53.675213675213676,22.710622710622715,0,32.4,12.2,163.5,1450,hub_milagro_01
2026-02-17T12:55:31.362Z,82.5152625152625,53.65079365079365,22.710622710622715,0,31.8,11.9,162.6,1450,hub_milagro_01
2026-02-17T12:57:33.953Z,82.14896214896214,53.6996336996337,22.769230769230774,0,31.7,12.0,161.4,1450,hub_milagro_01
2026-02-17T12:59:37.969Z,81.9047619047619,53.724053724053725,22.739926739926744,0,31.5,12.0,163.5,1450,hub_milagro_01
2026-02-17T13:01:36.818Z,81.75824175824175,53.6996336996337,22.88644688644689,0,31.1,12.2,162.8,1450,hub_milagro_01
2026-02-17T13:03:35.401Z,81.41636141636141,53.62637362637363,22.88644688644689,0,31.3,12.1,163.1,1450,hub_milagro_01
2026-02-17T13:05:34.987Z,81.22100122100122,53.6996336996337,22.88644688644689,0,31.7,12.1,163.6,1450,hub_milagro_01
2026-02-17T13:07:34.244Z,80.92796092796092,53.675213675213676,22.91575091575092,0,31.5,12.1,164.2,1450,hub_milagro_01
2026-02-17T13:09:33.487Z,80.75702075702075,53.62637362637363,22.798534798534803,0,31.6,11.9,163.5,1450,hub_milagro_01
2026-02-17T13:11:33.246Z,80.53724053724054,53.6019536019536,22.85714285714286,0,31.7,12.2,165.8,1450,hub_milagro_01
2026-02-17T13:13:34.576Z,80.29304029304029,53.62637362637363,22.739926739926744,0,32.9,12.1,164.9,1450,hub_milagro_01
2026-02-17T13:15:38.425Z,79.95115995115995,53.675213675213676,22.739926739926744,0,32.3,12.0,161.6,1450,hub_milagro_01
2026-02-17T13:17:39.261Z,79.8046398046398,53.6019536019536,22.710622710622715,0,31.2,12.1,163.3,1450,hub_milagro_01
2026-02-17T13:19:43.984Z,79.46275946275946,53.62637362637363,22.739926739926744,0,32.7,12.1,165.8,1450,hub_milagro_01
2026-02-17T13:21:42.667Z,79.31623931623932,53.6019536019536,22.652014652014657,0,32.5,12.4,161.4,1450,hub_milagro_01
2026-02-17T13:23:46.171Z,78.97435897435898,53.675213675213676,22.681318681318686,0,32.7,12.1,164.7,1450,hub_milagro_01
2026-02-17T13:25:47.089Z,78.80341880341881,53.6019536019536,22.622710622710628,0,32.6,12.1,163.0,1450,hub_milagro_01
2026-02-17T13:27:46.204Z,78.85225885225886,53.675213675213676,22.56410256410257,0,33.1,12.2,165.7,1450,hub_milagro_01
2026-02-17T13:29:45.962Z,79.02319902319903,53.62637362637363,22.50549450549451,0,33.1,12.4,164.9,1450,hub_milagro_01
2026-02-17T13:31:45.001Z,79.14529914529915,53.724053724053725,22.53479853479854,0,32.3,12.2,165.9,1450,hub_milagro_01
2026-02-17T13:33:47.021Z,79.1941391941392,53.675213675213676,22.50549450549451,0,32.5,12.1,162.1,1450,hub_milagro_01
2026-02-17T13:35:47.764Z,79.31623931623932,53.675213675213676,22.446886446886452,0,32.8,12.1,164.1,1450,hub_milagro_01
2026-02-17T13:37:52.621Z,79.41391941391942,53.6019536019536,22.446886446886452,0,33.1,12.2,165.3,1450,hub_milagro_01
2026-02-17T13:39:53.258Z,79.58485958485959,53.6019536019536,22.329670329670336,0,34.1,12.3,164.9,1450,hub_milagro_01
2026-02-17T13:41:53.829Z,79.70695970695971,53.675213675213676,22.329670329670336,0,33.0,12.1,164.9,1450,hub_milagro_01
2026-02-17T13:43:56.420Z,79.75579975579976,53.675213675213676,22.271062271062277,0,32.7,12.2,162.7,1450,hub_milagro_01
2026-02-17T13:45:57.778Z,79.9023199023199,53.6019536019536,22.271062271062277,0,33.5,12.3,164.1,1450,hub_milagro_01
2026-02-17T13:47:59.212Z,80.07326007326007,53.675213675213676,22.300366300366306,0,32.8,12.1,165.6,1450,hub_milagro_01
2026-02-17T13:49:59.520Z,80.14652014652015,53.6019536019536,22.18315018315019,0,33.5,12.3,162.4,1450,hub_milagro_01
2026-02-17T13:52:03.651Z,80.1953601953602,53.6996336996337,22.21245421245422,0,33.9,12.2,166.3,1450,hub_milagro_01
2026-02-17T13:54:03.707Z,80.34188034188034,53.6996336996337,22.241758241758248,0,34.2,12.2,165.7,1450,hub_milagro_01
2026-02-17T13:56:04.225Z,80.51282051282051,53.65079365079365,22.15384615384616,0,33.3,12.2,167.0,1450,hub_milagro_01
2026-02-17T13:58:05.884Z,80.56166056166056,53.6019536019536,22.036630036630044,0,33.5,12.4,165.9,1450,hub_milagro_01
2026-02-17T14:00:09.445Z,80.65934065934066,53.57753357753358,22.12454212454213,0,34.2,12.5,166.0,1450,hub_milagro_01
2026-02-17T14:02:09.528Z,80.8058608058608,53.62637362637363,22.065934065934073,0,34.1,12.5,165.9,1450,hub_milagro_01
2026-02-17T14:04:13.674Z,80.87912087912088,53.6019536019536,21.948717948717956,0,33.4,12.5,165.6,1450,hub_milagro_01
2026-02-17T14:06:15.127Z,81.07448107448107,53.57753357753358,22.007326007326014,0,34.5,12.0,167.2,1450,hub_milagro_01
2026-02-17T14:08:18.134Z,81.12332112332112,53.65079365079365,21.978021978021985,0,34.2,12.3,166.6,1450,hub_milagro_01
2026-02-17T14:10:17.048Z,81.29426129426129,53.675213675213676,21.860805860805854,0,34.5,12.4,166.5,1450,hub_milagro_01
2026-02-17T14:12:17.877Z,81.41636141636141,53.65079365079365,21.890109890109898,0,33.7,12.3,163.4,1450,hub_milagro_01
2026-02-17T14:14:20.420Z,81.53846153846153,53.62637362637363,21.919413919413927,0,34.7,12.4,164.9,1450,hub_milagro_01
2026-02-17T14:16:20.844Z,81.66056166056165,53.57753357753358,21.860805860805854,0,34.3,12.5,164.2,1450,hub_milagro_01
2026-02-17T14:18:21.872Z,81.78266178266178,53.6019536019536,21.860805860805854,0,34.3,12.6,164.9,1450,hub_milagro_01
2026-02-17T14:20:22.893Z,81.92918192918192,53.6996336996337,21.714285714285708,0,35.3,12.5,165.2,1450,hub_milagro_01
2026-02-17T14:22:24.676Z,82.02686202686202,53.675213675213676,21.772893772893767,0,34.7,12.5,165.9,1450,hub_milagro_01
2026-02-17T14:24:28.440Z,82.17338217338217,53.65079365079365,21.68498168498168,0,34.4,12.5,166.0,1450,hub_milagro_01
2026-02-17T14:26:29.257Z,82.27106227106226,53.6019536019536,21.68498168498168,0,34.3,12.5,167.2,1450,hub_milagro_01
2026-02-17T14:28:33.812Z,82.002442002442,53.65079365079365,21.743589743589737,0,34.6,12.7,166.9,1450,hub_milagro_01
2026-02-17T14:30:32.223Z,81.78266178266178,53.6996336996337,21.714285714285708,0,34.6,12.5,165.2,1450,hub_milagro_01
2026-02-17T14:32:33.632Z,81.51404151404151,53.6019536019536,21.890109890109898,0,35.0,12.5,165.9,1450,hub_milagro_01
2026-02-17T14:34:37.603Z,81.26984126984127,53.675213675213676,21.860805860805854,0,35.3,12.5,165.7,1450,hub_milagro_01
2026-02-17T14:36:40.293Z,81.02564102564102,53.6019536019536,22.007326007326014,0,34.7,12.6,166.0,1450,hub_milagro_01
2026-02-17T14:38:45.168Z,80.85470085470085,53.675213675213676,21.978021978021985,0,35.1,12.7,167.5,1450,hub_milagro_01
2026-02-17T14:40:44.000Z,80.61050061050061,53.6019536019536,22.065934065934073,0,35.6,12.5,166.9,1450,hub_milagro_01
2026-02-17T14:42:44.329Z,80.29304029304029,53.57753357753358,22.15384615384616,0,35.2,12.6,164.7,1450,hub_milagro_01
2026-02-17T14:44:48.878Z,80.12210012210012,53.675213675213676,22.18315018315019,0,36.0,12.5,165.9,1450,hub_milagro_01
2026-02-17T14:46:50.113Z,79.9023199023199,53.675213675213676,22.271062271062277,0,35.5,12.7,165.5,1450,hub_milagro_01
2026-02-17T14:48:50.565Z,79.68253968253968,53.65079365079365,22.358974358974365,0,35.8,12.8,165.9,1450,hub_milagro_01
2026-02-17T14:50:51.066Z,79.41391941391942,53.675213675213676,22.47619047619048,0,35.6,12.5,166.3,1450,hub_milagro_01
2026-02-17T14:52:50.282Z,79.14529914529915,53.62637362637363,22.47619047619048,0,35.8,12.7,165.1,1450,hub_milagro_01
2026-02-17T14:54:53.212Z,78.87667887667888,53.65079365079365,22.56410256410257,0,35.3,12.7,166.4,1450,hub_milagro_01
2026-02-17T14:56:56.853Z,78.65689865689866,53.6019536019536,22.622710622710628,0,35.9,12.8,166.4,1450,hub_milagro_01
2026-02-17T14:59:01.206Z,78.43711843711844,53.65079365079365,22.622710622710628,0,35.4,12.8,167.7,1450,hub_milagro_01
2026-02-17T15:01:03.630Z,78.24175824175825,53.65079365079365,22.798534798534803,0,35.9,12.8,167.4,1450,hub_milagro_01
2026-02-17T15:03:07.206Z,77.97313797313798,53.65079365079365,22.85714285714286,0,37.1,12.9,166.8,1450,hub_milagro_01
2026-02-17T15:05:11.806Z,77.80219780219781,53.57753357753358,22.798534798534803,0,35.5,12.7,166.7,1450,hub_milagro_01
2026-02-17T15:07:10.937Z,77.50915750915752,53.57753357753358,22.85714285714286,0,36.0,12.8,167.1,1450,hub_milagro_01
2026-02-17T15:09:15.471Z,77.33821733821735,53.65079365079365,22.94505494505495,0,36.0,12.9,166.0,1450,hub_milagro_01
2026-02-17T15:11:18.834Z,77.04517704517706,53.65079365079365,23.032967032967036,0,37.0,13.1,166.1,1450,hub_milagro_01
2026-02-17T15:13:17.406Z,76.87423687423689,53.675213675213676,23.091575091575095,0,36.1,12.9,167.7,1450,hub_milagro_01
2026-02-17T15:15:19.790Z,76.63003663003664,53.57753357753358,23.179487179487182,0,36.6,13.0,165.0,1450,hub_milagro_01
2026-02-17T15:17:20.225Z,76.41025641025641,53.65079365079365,23.23809523809524,0,36.2,12.9,166.8,1450,hub_milagro_01
2026-02-17T15:19:24.737Z,76.06837606837607,53.62637362637363,23.23809523809524,0,36.7,12.9,164.6,1450,hub_milagro_01
2026-02-17T15:21:28.779Z,75.8974358974359,53.65079365079365,23.384615384615387,0,36.5,13.1,165.6,1450,hub_milagro_01
2026-02-17T15:23:31.534Z,75.7020757020757,53.62637362637363,23.413919413919416,0,37.1,12.9,167.3,1450,hub_milagro_01
2026-02-17T15:25:29.290Z,75.45787545787546,53.62637362637363,23.472527472527474,0,37.4,12.9,166.8,1450,hub_milagro_01
2026-02-17T15:27:33.785Z,75.23809523809524,53.57753357753358,23.531135531135533,0,36.1,12.9,166.0,1450,hub_milagro_01
2026-02-17T15:29:34.572Z,75.11599511599512,53.57753357753358,23.560439560439562,0,37.2,13.0,166.2,1450,hub_milagro_01
2026-02-17T15:31:34.134Z,75.18925518925519,53.57753357753358,23.61904761904762,0,37.2,13.0,166.6,1450,hub_milagro_01
2026-02-17T15:33:36.504Z,75.11599511599512,53.57753357753358,23.736263736263737,0,37.5,13.0,164.2,1450,hub_milagro_01
2026-02-17T15:35:38.710Z,75.0915750915751,53.57753357753358,23.824175824175825,0,36.7,13.0,163.3,1450,hub_milagro_01
2026-02-17T15:37:37.005Z,74.96947496947497,53.57753357753358,23.824175824175825,0,37.5,13.2,164.8,1450,hub_milagro_01
2026-02-17T15:39:41.316Z,74.94505494505495,53.65079365079365,23.94139194139194,0,36.8,13.2,165.4,1450,hub_milagro_01
2026-02-17T15:41:45.250Z,74.96947496947497,53.65079365079365,23.94139194139194,0,37.4,13.2,165.5,1450,hub_milagro_01
2026-02-17T15:43:48.882Z,74.94505494505495,53.675213675213676,24.02930402930403,0,37.4,13.1,165.1,1450,hub_milagro_01
2026-02-17T15:45:48.868Z,74.84737484737485,53.65079365079365,24.05860805860806,0,37.4,13.0,165.5,1450,hub_milagro_01
2026-02-17T15:47:52.524Z,74.82295482295483,53.675213675213676,24.087912087912088,0,37.2,13.1,167.5,1450,hub_milagro_01
2026-02-17T15:49:52.500Z,74.7985347985348,53.62637362637363,24.234432234432234,0,37.3,13.4,166.0,1450,hub_milagro_01
2026-02-17T15:51:53.989Z,74.7985347985348,53.65079365079365,24.293040293040292,0,38.1,13.2,163.0,1450,hub_milagro_01
2026-02-17T15:53:57.595Z,74.72527472527473,53.62637362637363,24.234432234432234,0,37.5,13.0,164.2,1450,hub_milagro_01
2026-02-17T15:56:02.723Z,74.72527472527473,53.6019536019536,24.41025641025641,0,38.2,13.2,163.7,1450,hub_milagro_01
2026-02-17T15:58:04.626Z,74.62759462759463,53.62637362637363,24.468864468864467,0,37.5,13.2,165.5,1450,hub_milagro_01
2026-02-17T16:00:04.167Z,74.67643467643468,53.62637362637363,24.41025641025641,0,38.0,13.1,163.6,1450,hub_milagro_01
2026-02-17T16:02:03.533Z,74.60317460317461,53.57753357753358,24.468864468864467,0,36.9,13.4,167.4,1450,hub_milagro_01
2026-02-17T16:04:07.238Z,74.52991452991454,53.65079365079365,24.586080586080584,0,37.3,13.2,164.1,1450,hub_milagro_01
2026-02-17T16:06:11.660Z,74.55433455433456,53.62637362637363,24.586080586080584,0,37.4,13.2,164.7,1450,hub_milagro_01
2026-02-17T16:08:14.602Z,74.48107448107449,53.675213675213676,24.615384615384613,0,37.7,13.4,164.0,1450,hub_milagro_01
2026-02-17T16:10:13.131Z,74.50549450549451,53.675213675213676,24.79120879120879,0,37.7,13.2,163.5,1450,hub_milagro_01
2026-02-17T16:12:14.795Z,74.40781440781441,53.57753357753358,24.79120879120879,0,37.9,13.2,162.5,1450,hub_milagro_01
2026-02-17T16:14:13.720Z,74.43223443223444,53.57753357753358,24.79120879120879,0,37.0,13.3,164.9,1450,hub_milagro_01
2026-02-17T16:16:12.660Z,74.35897435897436,53.6019536019536,24.879120879120876,0,37.4,13.5,165.0,1450,hub_milagro_01
2026-02-17T16:18:13.608Z,74.31013431013432,53.553113553113555,24.996336996336993,0,37.5,13.5,163.4,1450,hub_milagro_01
2026-02-17T16:20:12.940Z,74.33455433455434,53.57753357753358,24.967032967032964,0,36.4,13.4,163.7,1450,hub_milagro_01
2026-02-17T16:22:12.735Z,74.35897435897436,53.62637362637363,24.996336996336993,0,38.1,13.5,164.0,1450,hub_milagro_01
2026-02-17T16:24:13.581Z,74.33455433455434,53.65079365079365,25.05494505494505,0,37.1,13.6,163.9,1450,hub_milagro_01
2026-02-17T16:26:16.749Z,74.23687423687424,53.6019536019536,25.11355311355311,0,38.2,13.4,162.5,1450,hub_milagro_01
2026-02-17T16:28:19.209Z,74.26129426129427,53.62637362637363,25.230769230769226,0,37.8,13.4,163.5,1450,hub_milagro_01
2026-02-17T16:30:20.175Z,74.23687423687424,53.57753357753358,25.230769230769226,0,38.0,13.5,163.2,1450,hub_milagro_01
2026-02-17T16:32:23.072Z,74.21245421245422,53.6019536019536,25.318681318681314,0,37.3,13.4,163.0,1450,hub_milagro_01
2026-02-17T16:34:24.942Z,74.1880341880342,53.65079365079365,25.377289377289372,0,37.3,13.5,163.0,1450,hub_milagro_01
2026-02-17T16:36:24.403Z,74.23687423687424,53.57753357753358,25.43589743589743,0,36.4,13.5,167.4,1450,hub_milagro_01
2026-02-17T16:38:24.476Z,74.1880341880342,53.62637362637363,25.49450549450549,0,37.2,13.5,163.3,1450,hub_milagro_01
2026-02-17T16:40:26.944Z,74.23687423687424,53.65079365079365,25.46520146520146,0,37.6,13.7,162.8,1450,hub_milagro_01
2026-02-17T16:42:27.027Z,74.23687423687424,53.62637362637363,25.49450549450549,0,37.6,13.5,161.9,1450,hub_milagro_01
2026-02-17T16:44:28.606Z,74.21245421245422,53.65079365079365,25.611721611721606,0,37.6,13.6,163.2,1450,hub_milagro_01
2026-02-17T16:46:31.911Z,74.16361416361417,53.65079365079365,25.582417582417577,0,38.0,13.6,160.7,1450,hub_milagro_01
2026-02-17T16:48:32.743Z,74.16361416361417,53.553113553113555,25.699633699633708,0,37.6,4.6,161.7,1450,hub_milagro_01
2026-02-17T16:50:33.022Z,74.1880341880342,53.553113553113555,25.67032967032968,0,37.6,13.6,162.6,1450,hub_milagro_01
2026-02-17T16:52:37.434Z,74.26129426129427,53.6019536019536,25.816849816849825,0,37.0,13.8,162.0,1450,hub_milagro_01
2026-02-17T16:54:36.388Z,74.21245421245422,53.57753357753358,25.816849816849825,0,37.4,13.6,164.0,1450,hub_milagro_01
2026-02-17T16:56:37.822Z,74.16361416361417,53.62637362637363,25.816849816849825,0,37.5,13.8,162.2,1450,hub_milagro_01
2026-02-17T16:58:36.293Z,74.21245421245422,53.6019536019536,25.875457875457883,0,37.2,13.8,162.4,1450,hub_milagro_01
2026-02-17T17:00:37.136Z,74.26129426129427,53.65079365079365,25.875457875457883,0,36.7,13.7,160.9,1450,hub_milagro_01
2026-02-17T17:02:36.746Z,74.26129426129427,53.57753357753358,26.02197802197803,0,37.2,13.6,162.4,1450,hub_milagro_01
2026-02-17T17:04:36.193Z,74.21245421245422,53.62637362637363,26.080586080586087,0,37.4,13.8,162.9,1450,hub_milagro_01
2026-02-17T17:06:39.653Z,74.28571428571429,53.57753357753358,26.051282051282058,0,37.1,13.9,162.5,1450,hub_milagro_01
2026-02-17T17:08:44.507Z,74.26129426129427,53.62637362637363,26.080586080586087,0,37.4,13.7,161.0,1450,hub_milagro_01
2026-02-17T17:10:47.724Z,74.1880341880342,53.553113553113555,26.139194139194146,0,36.5,13.8,162.9,1450,hub_milagro_01
2026-02-17T17:12:47.033Z,74.28571428571429,53.57753357753358,26.168498168498175,0,37.6,13.6,163.8,1450,hub_milagro_01
2026-02-17T17:14:49.274Z,74.28571428571429,53.52869352869353,26.168498168498175,0,36.7,13.5,162.5,1450,hub_milagro_01
2026-02-17T17:16:48.800Z,74.31013431013432,53.57753357753358,26.139194139194146,0,37.1,13.5,159.6,1450,hub_milagro_01
2026-02-17T17:18:50.848Z,74.28571428571429,53.553113553113555,26.285714285714292,0,36.7,13.5,161.2,1450,hub_milagro_01
